ID tích hợp,Thời gian,Kho lấy hàng,Thành phố,Quận huyện,Mã sản phẩm,Ngành,Hãng,Mã chung,Mã riêng,Chiết khấu,Giá,Giá sau CK,Số lượng,Giá trị đơn hàng,Tiền chiết khấu,Tiền đặt cọc,Tổng thu,Ghi chú của CSKH,Trạng thái,Chăm sóc KH,Thiếu,Thieu,DH thiếu,Ngày xác nhận,Thời gian xác nhận,Nguồn đơn hàng,Column1
hd211434,06-02-21 21:11,8 HCM-CQ-KD,Hồ Chí Minh,Quận 3,VO-XIG-GEMNI,VO,XIGMATEK,,,"23,909","590,000","390,000",1,"24,150,000","1,020,000",,"24,150,000",,Thành công,Võ Quốc Khánh, -   , -   , -   ,06-02-21 21:22,0:01:33,SHOWROOMHHT,
hd211434,06-02-21 21:11,8 HCM-CQ-KD,Hồ Chí Minh,Quận 3,FAN-XIG-X20F-RGB,FAN,XIGMATEK,,,"4,052","100,000", -   ,1,"24,150,000","1,020,000",,"24,150,000",,Thành công,Võ Quốc Khánh, -   , -   , -   ,06-02-21 21:22,0:01:33,SHOWROOMHHT,
hd211434,06-02-21 21:11,8 HCM-CQ-KD,Hồ Chí Minh,Quận 3,FAN-XIG-X20F-RGB,FAN,XIGMATEK,,,"4,052","100,000","5,990,000",1,"24,150,000","1,020,000",,"24,150,000",,Thành công,Võ Quốc Khánh, -   , -   , -   ,06-02-21 21:22,0:01:10,SHOWROOMHHT,
hd211434,06-02-21 21:11,8 HCM-CQ-KD,Hồ Chí Minh,Quận 3,FAN-XIG-X20F-RGB,FAN,XIGMATEK,,,"4,052","100,000","1,190,000",1,"24,150,000","1,020,000",,"24,150,000",,Thành công,Võ Quốc Khánh, -   , -   , -   ,06-02-21 21:22,0:00:44,SHOWROOMHHT,
hd211434,06-02-21 21:11,8 HCM-CQ-KD,Hồ Chí Minh,Quận 3,FAN-XIG-X20F-RGB,FAN,XIGMATEK,,,"4,052","100,000","790,000",1,"24,150,000","1,020,000",,"24,150,000",,Thành công,Võ Quốc Khánh, -   , -   , -   ,06-02-21 21:22,13:06:26,SHOWROOMHHT,
hd211434,06-02-21 21:11,8 HCM-CQ-KD,Hồ Chí Minh,Quận 3,FAN-XIG-X20F-RGB,FAN,XIGMATEK,,,"4,052","100,000","8,420,682",1,"24,150,000","1,020,000",,"24,150,000",,Thành công,Võ Quốc Khánh,28, -   ,1,06-02-21 21:22,11:30:44,SHOWROOMHHT,
hd211434,06-02-21 21:11,8 HCM-CQ-KD,Hồ Chí Minh,Quận 3,FAN-XIG-X20F-RGB,FAN,XIGMATEK,,,"4,052","100,000","4,932,252",1,"24,150,000","1,020,000",,"24,150,000",,Thành công,Võ Quốc Khánh,28, -   ,1,06-02-21 21:22,11:30:44,SHOWROOMHHT,
hd211434,06-02-21 21:11,8 HCM-CQ-KD,Hồ Chí Minh,Quận 3,MAN-LG-27GL650F-B,MAN,LG,,,"283,266","6,990,000","4,932,252",1,"24,150,000","1,020,000",,"24,150,000",,Thành công,Võ Quốc Khánh,28, -   ,1,06-02-21 21:22,11:30:44,SHOWROOMHHT,
hd211434,06-02-21 21:11,8 HCM-CQ-KD,Hồ Chí Minh,Quận 3,VGA-GIG-GTX1660S-OC-6G,VGA,GIGABYTE,,,"275,161","6,790,000","474,814",1,"24,150,000","1,020,000",,"24,150,000",,Thành công,Võ Quốc Khánh,28, -   ,1,06-02-21 21:22,11:30:44,SHOWROOMHHT,
hd211434,06-02-21 21:11,8 HCM-CQ-KD,Hồ Chí Minh,Quận 3,TAI-DAR-EH416-RGB,TAI,DAREU,,,, -   , -   ,1,"24,150,000","1,020,000",,"24,150,000",,Thành công,Võ Quốc Khánh,28, -   ,1,06-02-21 21:22,11:30:44,SHOWROOMHHT,
hd211435,06-02-21 21:11,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Quận Gò Vấp,CHU-RAZ-DA-ESSENTIAL,CHU,RAZER,,i5,,"799,000","3,596,951",1,"799,000",,,"799,000",,Thành công,Phạm Ngọc Hiếu, -   , -   , -   ,06-02-21 21:12,0:00:00,SHOWROOMHHT,
hd211433,06-02-21 21:08,6 HN-TH-KD,Hà Nội,Quận Tây Hồ,LOA-LOG-Z213,LOA,LOGITECH,,,"160,000","610,000","521,985",1,"450,000","160,000",,"450,000",,Thành công,Nguyễn Thế Nam, -   , -   , -   ,06-02-21 21:11,0:00:00,SHOWROOMHHT,
hd211431,06-02-21 21:04,6 HN-TH-KD,Hà Nội,Huyện Đông Anh,CHU-LOG-G-PRO-WIRELESS,CHU,LOGITECH,,,,"2,790,000","939,573",1,"2,790,000",,,"2,790,000",,Thành công,Nguyễn Thế Nam, -   , -   , -   ,06-02-21 21:05,0:00:00,SHOWROOMHHT,
hd211432,06-02-21 21:04,3 HCM-HVT-KD,Hồ Chí Minh,Huyện Bình Chánh,KB-DAR-EK87-BK-ML-RED,KB,DAREU,,,,"499,000","493,513",1,"499,000",,,"499,000",,Thành công,Nguyễn Hoàn Thiện, -   , -   , -   ,06-02-21 21:06,0:00:00,SHOWROOMHHT,
hd211429,06-02-21 21:01,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Quận Phú Nhuận,LAP-ACER-A715-41G-R150,LAP,ACER,,,"3,061,750","20,990,000","10,145,491",1,"21,080,000","3,600,000",,"21,080,000",,Thành công,Phạm Ngọc Hiếu, -   , -   , -   ,06-02-21 21:03,0:00:00,SHOWROOMHHT,
hd211429,06-02-21 21:01,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Quận Phú Nhuận,LOA-SONY-SRS-XB33-BLUE,LOA,SONY,,B,"538,250","3,690,000","2,458,075",1,"21,080,000","3,600,000",,"21,080,000",,Thành công,Phạm Ngọc Hiếu, -   , -   , -   ,06-02-21 21:03,0:00:00,SHOWROOMHHT,
hd211429,06-02-21 21:01,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Quận Phú Nhuận,TUI-GEARVN-SHOCK-15,TUI,GEARVN,,,, -   ,"4,356,202",1,"21,080,000","3,600,000",,"21,080,000",,Thành công,Phạm Ngọc Hiếu, -   , -   , -   ,06-02-21 21:03,0:00:00,SHOWROOMHHT,
hd211429,06-02-21 21:01,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Quận Phú Nhuận,BALO-ACER-ULTI-BACKPACK,BALO,ACER,,,, -   ,"559,948",1,"21,080,000","3,600,000",,"21,080,000",,Thành công,Phạm Ngọc Hiếu, -   , -   , -   ,06-02-21 21:03,0:00:00,SHOWROOMHHT,
hd211428,06-02-21 20:59,8 HCM-CQ-KD,Hồ Chí Minh,Quận Tân Phú,CHU-ASU-CERBERUS,CHU,ASUS,,,,"290,000","2,268,262",1,"290,000",,,"290,000",,Thành công,Võ Quốc Khánh, -   , -   , -   ,06-02-21 21:00,0:00:00,SHOWROOMHHT,
hd211426,06-02-21 20:56,8 HCM-CQ-KD,Hồ Chí Minh,Quận 3,CHU-ASU-ROG-CHAKRAM,CHU,ASUS,,,"400,000","3,890,000","650,000",1,"3,490,000","400,000",,"3,490,000",,Thành công,Võ Quốc Khánh, -   , -   , -   ,06-02-21 21:43,0:04:52,SHOWROOMHHT,
hd211425,06-02-21 20:51,8 HCM-CQ-KD,Hồ Chí Minh,Quận 3,CHU-ASU-ROG-CHAKRAM,CHU,ASUS,,,,"3,890,000","27,990,000",1,"3,890,000",,,"3,890,000",,Hệ thống hủy,, -   , -   , -   ,,0:10:53,SHOWROOMHHT,
hd211423,06-02-21 20:51,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Quận Tân Bình,MAN-AOC-24G2-144-GSYNC,MAN,AOC,,,"340,000","4,590,000", -   ,1,"4,250,000","340,000",,"4,250,000",,Thành công,Phạm Ngọc Hiếu, -   , -   , -   ,07-02-21 9:49,0:10:53,SHOWROOMHHT,
hd211422,06-02-21 20:48,3 HCM-HVT-KD,Hồ Chí Minh,Huyện Hóc Môn,KB-DAR-EK1280-RGB-BLK-BR,KB,DAREU,,,,"790,000", -   ,1,"790,000",,,"790,000",,Thành công,Nguyễn Thế Vinh, -   , -   , -   ,06-02-21 20:49,0:10:53,HARAVAN,
hd211421,06-02-21 20:41,8 HCM-CQ-KD,Hồ Chí Minh,Quận 10,KB-RAPOO-V500L-RAINBOW-RED,KB,RAPOO,,,,"540,000", -   ,1,"1,430,000",,,"1,430,000",,Thành công,TRẦN KIM TUYÊN, -   , -   , -   ,06-02-21 20:43,0:10:53,SHOWROOMHHT,
hd211421,06-02-21 20:41,8 HCM-CQ-KD,Hồ Chí Minh,Quận 10,TAI-ASU-ROG-CETRA-CORE,TAI,ASUS,,,,"890,000", -   ,1,"1,430,000",,,"1,430,000",,Thành công,TRẦN KIM TUYÊN, -   , -   , -   ,06-02-21 20:43,0:10:53,SHOWROOMHHT,
hd211420,06-02-21 20:40,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Quận Tân Bình,KB-DAR-EK1280-RGB-BLK-BR,KB,DAREU,,,,"790,000","940,000",1,"1,240,000",,,"1,240,000",,Thành công,Phạm Ngọc Hiếu, -   , -   , -   ,06-02-21 20:41,0:00:00,SHOWROOMHHT,
hd211420,06-02-21 20:40,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Quận Tân Bình,CHU-FUH-G90PRO,CHU,FUHLEN,,,,"450,000","540,000",1,"1,240,000",,,"1,240,000",,Thành công,Phạm Ngọc Hiếu, -   , -   , -   ,06-02-21 20:41,0:01:08,SHOWROOMHHT,
hd211419,06-02-21 20:38,3 HCM-HVT-KD,Hồ Chí Minh,Quận Tân Bình,KB-RAPOO-V500L-RAINBOW,KB,RAPOO,,,,"540,000","300,000",1,"830,000",,,"830,000",,Hệ thống hủy,Nguyễn Thế Vinh, -   , -   , -   ,06-02-21 20:40,0:01:06,HARAVAN,
hd211419,06-02-21 20:38,3 HCM-HVT-KD,Hồ Chí Minh,Quận Tân Bình,CHU-ASU-CERBERUS,CHU,ASUS,,i5,,"290,000","3,790,000",1,"830,000",,,"830,000",,Hệ thống hủy,Nguyễn Thế Vinh, -   , -   , -   ,06-02-21 20:40,0:00:00,HARAVAN,
hd211418,06-02-21 20:36,3 HCM-HVT-KD,,,CHU-LOG-G-PRO-HERO,CHU,LOGITECH,,,,"890,000","550,000",1,"890,000",,,"890,000",,Thành công,Nguyễn Hoàn Thiện, -   , -   , -   ,06-02-21 20:38,0:00:00,HARAVAN,
hd211417,06-02-21 20:33,8 HCM-CQ-KD,Hồ Chí Minh,Quận 7,MAN-ASU-VA27EHE-IPS-75HZ,MAN,ASUS,,,,"4,190,000","990,000",1,"4,190,000",,,"4,190,000",,Thành công,TRẦN KIM TUYÊN, -   , -   , -   ,06-02-21 20:34,0:00:00,SHOWROOMHHT,
hd211416,06-02-21 20:33,3 HCM-HVT-KD,Hồ Chí Minh,Thành Phố Thủ Đức,MAN-AOC-C27G2-144,MAN,AOC,,,,"5,890,000","520,000",1,"6,690,000",,,"6,690,000",,Thành công,Nguyễn Hoàn Thiện, -   , -   , -   ,07-02-21 7:58,0:00:00,HARAVAN,
hd211416,06-02-21 20:33,3 HCM-HVT-KD,Hồ Chí Minh,Thành Phố Thủ Đức,CHU-LOG-G102-LIGHTSYNC-WHITE,CHU,LOGITECH,,,,"400,000","10,690,000",1,"6,690,000",,,"6,690,000",,Thành công,Nguyễn Hoàn Thiện, -   , -   , -   ,07-02-21 7:58,0:00:00,HARAVAN,
hd211416,06-02-21 20:33,3 HCM-HVT-KD,Hồ Chí Minh,Thành Phố Thủ Đức,CHU-LOG-G102-LIGHTSYNC-WHITE,CHU,LOGITECH,,B,,"400,000","2,590,000",1,"6,690,000",,,"6,690,000",,Thành công,Nguyễn Hoàn Thiện, -   , -   , -   ,07-02-21 7:58,0:00:00,HARAVAN,
hd211416,06-02-21 20:33,3 HCM-HVT-KD,Hồ Chí Minh,Thành Phố Thủ Đức,LOA-LOG-Z213,LOA,LOGITECH,,,, -   ,"4,590,000",1,"6,690,000",,,"6,690,000",,Thành công,Nguyễn Hoàn Thiện, -   , -   , -   ,07-02-21 7:58,0:00:00,HARAVAN,
hd211415,06-02-21 20:31,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Quận Tân Phú,VO-DEE-MATREXX-50-ADD-RGB-4F,VO,DEEPCOOL,,,,"1,490,000","1,190,000",1,"1,490,000",,,"1,490,000",,Thành công,Phạm Ngọc Hiếu, -   , -   , -   ,06-02-21 20:32,0:00:00,SHOWROOMHHT,
hd211403-1,06-02-21 20:30,8 HCM-CQ-KD,Hồ Chí Minh,Quận 5,MAN-MSI-G27C4-165HZ,MAN,MSI,,,,"5,590,000","1,190,000",1,"5,980,000",,,"5,980,000",,Thành công,TRẦN KIM TUYÊN, -   , -   , -   ,06-02-21 20:31,0:00:00,SHOWROOMHHT,
hd211403-1,06-02-21 20:30,8 HCM-CQ-KD,Hồ Chí Minh,Quận 5,LC-AKKO-MP-XXL,LC,AKKO,,,,"390,000","590,000",1,"5,980,000",,,"5,980,000",,Thành công,TRẦN KIM TUYÊN, -   , -   , -   ,06-02-21 20:31,0:00:00,SHOWROOMHHT,
hd211414,06-02-21 20:30,3 HCM-HVT-KD,Hồ Chí Minh,Quận Tân Bình,MB-ASU-PRIME-A320M-K,MB,ASUS,,,"53,336","1,190,000","17,590,000",1,"12,999,999","610,001",,"12,999,999","ULP2017A4327 màn lỗi , thiếu màn",Hệ thống hủy,Nguyễn Anh Tuấn, -   , -   , -   ,07-02-21 9:05,0:03:51,SHOWROOMHHT,
hd211414,06-02-21 20:30,3 HCM-HVT-KD,Hồ Chí Minh,Quận Tân Bình,CPU-AMD-RYZ-3-3100,CPU,AMD,,,"116,084","2,590,000", -   ,1,"12,999,999","610,001",,"12,999,999","ULP2017A4327 màn lỗi , thiếu màn",Hệ thống hủy,Nguyễn Anh Tuấn, -   , -   , -   ,07-02-21 9:05,0:03:51,SHOWROOMHHT,
hd211414,06-02-21 20:30,3 HCM-HVT-KD,Hồ Chí Minh,Quận Tân Bình,RAM-HYP-FURY-BL-1X8G-2666,RAM,HYPERX,,,"44,372","990,000", -   ,1,"12,999,999","610,001",,"12,999,999","ULP2017A4327 màn lỗi , thiếu màn",Hệ thống hủy,Nguyễn Anh Tuấn, -   , -   , -   ,07-02-21 9:05,0:03:51,SHOWROOMHHT,
hd211414,06-02-21 20:30,3 HCM-HVT-KD,Hồ Chí Minh,Quận Tân Bình,VGA-ASU-GTX1650-TUF-4GB-D6-P-GAM,VGA,ASUS,,,"183,314","4,090,000", -   ,1,"12,999,999","610,001",,"12,999,999","ULP2017A4327 màn lỗi , thiếu màn",Hệ thống hủy,Nguyễn Anh Tuấn, -   , -   , -   ,07-02-21 9:05,0:03:51,SHOWROOMHHT,
hd211414,06-02-21 20:30,3 HCM-HVT-KD,Hồ Chí Minh,Quận Tân Bình,PW-DEE-DN450-80-PLUS,PW,DEEPCOOL,,,"39,890","890,000", -   ,1,"12,999,999","610,001",,"12,999,999","ULP2017A4327 màn lỗi , thiếu màn",Hệ thống hủy,Nguyễn Anh Tuấn, -   , -   , -   ,07-02-21 9:05,0:03:51,SHOWROOMHHT,
hd211414,06-02-21 20:30,3 HCM-HVT-KD,Hồ Chí Minh,Quận Tân Bình,VO-XIG-NYX-3F-RGB,VO,XIGMATEK,,,"23,306","520,000","4,290,000",1,"12,999,999","610,001",,"12,999,999","ULP2017A4327 màn lỗi , thiếu màn",Hệ thống hủy,Nguyễn Anh Tuấn, -   , -   , -   ,07-02-21 9:05,0:03:15,SHOWROOMHHT,
hd211414,06-02-21 20:30,3 HCM-HVT-KD,Hồ Chí Minh,Quận Tân Bình,MAN-VIE-VA2419-IPS,MAN,VIEWSONIC,,,"114,291","2,550,000","1,490,000",1,"12,999,999","610,001",,"12,999,999","ULP2017A4327 màn lỗi , thiếu màn",Hệ thống hủy,Nguyễn Anh Tuấn, -   , -   , -   ,07-02-21 9:05,0:02:55,SHOWROOMHHT,
hd211414,06-02-21 20:30,3 HCM-HVT-KD,Hồ Chí Minh,Quận Tân Bình,SSD-GIGA-240G,SSD,GIGABYTE,,,"35,408","790,000","940,000",1,"12,999,999","610,001",,"12,999,999","ULP2017A4327 màn lỗi , thiếu màn",Hệ thống hủy,Nguyễn Anh Tuấn, -   , -   , -   ,07-02-21 9:05,0:01:08,SHOWROOMHHT,
